Provinsi;Kab Kota;Kecamatan;Desa;Tanggal;Waktu;Satelit;Confidence;Latitude;Longitude;TN;TX;TAVG;RR;FF_AVG;;;
Kalimantan Barat;KETAPANG;Hulu Sungai;Sunge Bengaras;17/08/2023;12:33 WIB;NASA-NOAA20;Medium;0,00000;82318;24.4;33.8;28.0;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Hulu Sungai;Sunge Bengaras;20/08/2023;13:20 WIB;NASA-NOAA20;Medium;0,00000;76934;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Hulu Sungai;Sunge Bengaras;28/08/2023;12:27 WIB;NASA-NOAA20;Medium;0,00000;80771;24.2;33.8;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Hulu Sungai;Sunge Bengaras;29/08/2023;12:10 WIB;NASA-NOAA20;Medium;0,00000;83879;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Hulu Sungai;Sunge Bengaras;30/07/2023;13:12 WIB;NASA-NOAA20;Medium;0,00000;80957;23.0;33.8;28.2;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Hulu Sungai;Sunge Bengaras;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;0,00000;76291;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Air Dua;09/08/2023;13:25 WIB;NASA-NOAA20;Medium;-1,00000;89496;23.5;33.4;28.1;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Air Dua;14/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;89388;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Air Dua;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;-1,00000;95216;23.6;32.4;28.3;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Bayam Raya;24/08/2023;13:44 WIB;NASA-NOAA20;Medium;-2,00000;1436;24.9;34.0;28.7;4.3;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Biku Sarana;08/08/2023;13:44 WIB;NASA-NOAA20;Medium;-2,00000;10052;24.4;34.0;28.7;8888.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Deranuk;04/08/2023;13:18 WIB;NASA-NOAA20;Medium;-2,00000;653;24.4;34.6;29.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Deranuk;08/08/2023;13:44 WIB;NASA-NOAA20;Medium;-2,00000;5239;24.4;34.0;28.7;8888.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Deranuk;10/08/2023;13:05 WIB;NASA-NOAA20;Medium;-2,00000;4079;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Karang Dangin;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-1,00000;69729;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Karang Dangin;18/08/2023;13:57 WIB;NASA-NOAA20;Medium;-1,00000;90597;24.0;34.2;28.1;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Karang Dangin;29/08/2023;13:50 WIB;NASA-NOAA20;Medium;-1,00000;65986;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Karang Dangin;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;90367;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kesuma Jaya;04/08/2023;13:18 WIB;NASA-NOAA20;Medium;-1,00000;94796;24.4;34.6;29.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kesuma Jaya;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-1,00000;93926;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kesuma Jaya;19/08/2023;13:37 WIB;NASA-NOAA20;Medium;-1,00000;93428;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kesuma Jaya;20/08/2023;13:18 WIB;NASA-NOAA20;Medium;-1,00000;94042;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kesuma Jaya;24/08/2023;13:44 WIB;NASA-NOAA20;Medium;-1,00000;9399;24.9;34.0;28.7;4.3;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kesuma Jaya;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;94539;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;04/08/2023;13:18 WIB;NASA-NOAA20;Medium;-2,00000;463;24.4;34.6;29.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;08/08/2023;13:44 WIB;NASA-NOAA20;Medium;-2,00000;2086;24.4;34.0;28.7;8888.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;09/08/2023;13:25 WIB;NASA-NOAA20;Medium;-1,00000;98982;23.5;33.4;28.1;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;10/08/2023;13:05 WIB;NASA-NOAA20;Medium;-2,00000;1201;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;11/08/2023;12:48 WIB;NASA-NOAA20;Medium;-1,00000;97485;23.3;33.2;27.7;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;12/07/2023;13:50 WIB;NASA-NOAA20;Medium;-2,00000;2455;24.4;33.2;28.3;2.8;2.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;14/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;97698;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;407;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;20/08/2023;13:18 WIB;NASA-NOAA20;Medium;-1,00000;97737;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;22/08/2023;12:40 WIB;NASA-NOAA20;Medium;-1,00000;96167;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Limpang;09/08/2023;13:25 WIB;NASA-NOAA20;Medium;-1,00000;74829;23.5;33.4;28.1;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Limpang;10/08/2023;13:05 WIB;NASA-NOAA20;Medium;-1,00000;8592;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Limpang;11/08/2023;12:48 WIB;NASA-NOAA20;Medium;-1,00000;87238;23.3;33.2;27.7;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Limpang;13/08/2023;13:50 WIB;NASA-NOAA20;Medium;-1,00000;90935;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Limpang;18/08/2023;12:16 WIB;NASA-NOAA20;Medium;-1,00000;76647;24.0;34.2;28.1;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Limpang;19/08/2023;13:37 WIB;NASA-NOAA20;Medium;-1,00000;89803;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Limpang;20/08/2023;13:18 WIB;NASA-NOAA20;Medium;-1,00000;86266;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Limpang;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;87331;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pangkalan Paket;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;99173;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pangkalan Suka;13/08/2023;13:50 WIB;NASA-NOAA20;Medium;-1,00000;91555;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pangkalan Suka;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-1,00000;94205;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pangkalan Suka;18/08/2023;12:16 WIB;NASA-NOAA20;Medium;-1,00000;95208;24.0;34.2;28.1;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pangkalan Suka;21/08/2023;12:59 WIB;NASA-NOAA20;Medium;-1,00000;94263;24.3;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pangkalan Suka;24/08/2023;13:44 WIB;NASA-NOAA20;Medium;-1,00000;91749;24.9;34.0;28.7;4.3;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pasir Mayang;01/08/2023;12:33 WIB;NASA-NOAA20;Medium;-1,00000;8172;24.4;34.2;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pasir Mayang;03/08/2023;13:37 WIB;NASA-NOAA20;Medium;-1,00000;8079;22.9;34.0;27.6;7.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pasir Mayang;11/08/2023;12:48 WIB;NASA-NOAA20;Medium;-1,00000;82482;23.3;33.2;27.7;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pasir Mayang;14/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;85084;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pasir Mayang;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-1,00000;86515;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pasir Mayang;20/08/2023;13:18 WIB;NASA-NOAA20;Medium;-1,00000;82277;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pasir Mayang;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;87013;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Pasir Mayang;31/08/2023;13:12 WIB;NASA-NOAA20;Medium;-1,00000;824;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Penyarang;01/08/2023;12:33 WIB;NASA-NOAA20;Medium;-2,00000;3482;24.4;34.2;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Penyarang;10/08/2023;13:05 WIB;NASA-NOAA20;Medium;-2,00000;4405;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Penyarang;14/08/2023;13:31 WIB;NASA-NOAA20;Medium;-2,00000;369;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Penyarang;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;179;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Penyarang;29/08/2023;13:50 WIB;NASA-NOAA20;Medium;-2,00000;4584;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Penyarang;30/07/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;1919;23.0;33.8;28.2;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Periangan;24/06/2023;12:48 WIB;NASA-NOAA20;Medium;-2,00000;7234;24.2;32.6;28.3;0.0;2.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Periangan;25/07/2023;13:05 WIB;NASA-NOAA20;Medium;-2,00000;7544;24.6;33.6;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Periangan;29/06/2023;12:55 WIB;NASA-NOAA20;Medium;-2,00000;7192;24.3;34.3;28.3;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Perigi;04/08/2023;13:18 WIB;NASA-NOAA20;Medium;-2,00000;1639;24.4;34.6;29.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Perigi;12/08/2023;12:27 WIB;NASA-NOAA20;Medium;-1,00000;9918;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Perigi;20/08/2023;13:18 WIB;NASA-NOAA20;Medium;-2,00000;262;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Perigi;31/08/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;136;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Rangga Intan;28/08/2023;12:27 WIB;NASA-NOAA20;Medium;-1,00000;91236;24.2;33.8;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Rangga Intan;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;90358;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Riam Danau Kanan;13/08/2023;13:50 WIB;NASA-NOAA20;Medium;-1,00000;95078;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Riam Danau Kanan;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;-1,00000;9548;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;01/08/2023;12:33 WIB;NASA-NOAA20;Medium;-2,00000;4792;24.4;34.2;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;03/08/2023;13:37 WIB;NASA-NOAA20;Medium;-2,00000;10328;22.9;34.0;27.6;7.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;04/08/2023;13:18 WIB;NASA-NOAA20;Medium;-2,00000;4326;24.4;34.6;29.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;14/08/2023;13:31 WIB;NASA-NOAA20;Medium;-2,00000;3855;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;5048;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;16/08/2023;12:55 WIB;NASA-NOAA20;Medium;-2,00000;4928;23.9;33.4;27.9;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;20/08/2023;13:18 WIB;NASA-NOAA20;Medium;-2,00000;8123;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;25/07/2023;13:05 WIB;NASA-NOAA20;Medium;-2,00000;1224;24.6;33.6;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;26/07/2023;12:48 WIB;NASA-NOAA20;Medium;-2,00000;9147;24.5;33.2;28.3;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;27/07/2023;12:27 WIB;NASA-NOAA20;Medium;-2,00000;9731;24.0;32.6;28.5;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Semantun;29/08/2023;13:50 WIB;NASA-NOAA20;Medium;-2,00000;10194;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Sidahari;08/08/2023;13:44 WIB;NASA-NOAA20;Medium;-1,00000;96623;24.4;34.0;28.7;8888.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Sidahari;10/08/2023;13:05 WIB;NASA-NOAA20;Medium;-1,00000;9605;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Sidahari;13/08/2023;13:50 WIB;NASA-NOAA20;Medium;-2,00000;328;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Tanggerang;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;-2,00000;1938;23.6;32.4;28.3;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Tebing Berseri;12/08/2023;12:27 WIB;NASA-NOAA20;Medium;-1,00000;97618;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Tebing Berseri;13/08/2023;13:50 WIB;NASA-NOAA20;Medium;-1,00000;97817;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Tebing Berseri;22/08/2023;12:40 WIB;NASA-NOAA20;Medium;-2,00000;968;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Tebing Berseri;30/07/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;88;23.0;33.8;28.2;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Tebing Berseri;31/07/2023;12:55 WIB;NASA-NOAA20;Medium;-1,00000;9739;23.6;34.2;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Teluk Runjai;04/08/2023;13:18 WIB;NASA-NOAA20;Medium;-1,00000;98849;24.4;34.6;29.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Teluk Runjai;05/08/2023;12:59 WIB;NASA-NOAA20;Medium;-2,00000;5;24.9;34.2;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Teluk Runjai;25/07/2023;13:05 WIB;NASA-NOAA20;Medium;-1,00000;99134;24.6;33.6;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Jelai Hulu;Teluk Runjai;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;-1,00000;99575;23.6;32.4;28.3;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Air Hitam Besar;01/06/2023;13:18 WIB;NASA-NOAA20;Medium;-2,00000;57958;25.6;33.8;29.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Air Hitam Besar;20/08/2023;13:18 WIB;NASA-NOAA20;Medium;-2,00000;7117;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Air Hitam Besar;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;-2,00000;75794;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Air Tarap;07/06/2023;13:05 WIB;NASA-NOAA20;Medium;-2,00000;50041;24.6;33.2;27.6;10.5;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Air Tarap;23/06/2023;13:05 WIB;NASA-NOAA20;Medium;-2,00000;54459;24.6;33.6;28.6;8888.0;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Air Tarap;29/06/2023;12:55 WIB;NASA-NOAA20;Medium;-2,00000;487;24.3;34.3;28.3;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Air Tarap;31/08/2023;00:32 WIB;NASA-NOAA20;Medium;-2,00000;49404;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Airhitam Hulu;09/08/2023;13:22 WIB;NASA-NOAA20;Medium;-2,00000;67757;23.5;33.4;28.1;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Airhitam Hulu;14/08/2023;13:31 WIB;NASA-NOAA20;Medium;-2,00000;56099;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Airhitam Hulu;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;55133;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Airhitam Hulu;21/06/2023;13:44 WIB;NASA-NOAA20;Medium;-2,00000;66921;23.7;33.4;28.4;8888.0;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Airhitam Hulu;21/08/2023;12:59 WIB;NASA-NOAA20;Medium;-2,00000;66517;24.3;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Airhitam Hulu;22/06/2023;13:22 WIB;NASA-NOAA20;Medium;-2,00000;58439;24.7;34.9;29.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Airhitam Hulu;26/06/2023;13:50 WIB;NASA-NOAA20;Medium;-2,00000;6104;24.0;32.4;28.0;0.0;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Airhitam Hulu;28/06/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;64364;24.4;34.6;28.9;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Airhitam Hulu;30/07/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;69699;23.0;33.8;28.2;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Bangkal Serai;04/07/2023;12:59 WIB;NASA-NOAA20;Medium;-2,00000;56517;24.6;33.0;28.1;8888.0;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Bangkal Serai;19/08/2023;13:37 WIB;NASA-NOAA20;Medium;-2,00000;30812;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Bangkal Serai;24/06/2023;12:46 WIB;NASA-NOAA20;Medium;-2,00000;52524;24.2;32.6;28.3;0.0;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;05/08/2023;12:59 WIB;NASA-NOAA20;Medium;-2,00000;50727;24.9;34.2;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;10/08/2023;13:05 WIB;NASA-NOAA20;Medium;-2,00000;54452;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;11/08/2023;12:48 WIB;NASA-NOAA20;Medium;-2,00000;50892;23.3;33.2;27.7;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;14/08/2023;00:52 WIB;NASA-NOAA20;Medium;-2,00000;48601;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;16/08/2023;12:55 WIB;NASA-NOAA20;Medium;-2,00000;48905;23.9;33.4;27.9;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;20/08/2023;13:18 WIB;NASA-NOAA20;Medium;-2,00000;50649;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;21/08/2023;12:59 WIB;NASA-NOAA20;Medium;-2,00000;52339;24.3;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;22/08/2023;01:41 WIB;NASA-NOAA20;Medium;-2,00000;49735;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;29/07/2023;13:31 WIB;NASA-NOAA20;Medium;-2,00000;50301;23.7;33.6;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;30/08/2023;00:52 WIB;NASA-NOAA20;Medium;-2,00000;46014;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Banjar Sari;31/08/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;54488;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Danau Buntar;09/08/2023;13:22 WIB;NASA-NOAA20;Medium;-2,00000;77115;23.5;33.4;28.1;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Danau Buntar;11/08/2023;12:48 WIB;NASA-NOAA20;Medium;-2,00000;55551;23.3;33.2;27.7;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Danau Buntar;12/06/2023;00:32 WIB;NASA-NOAA20;Medium;-2,00000;60515;26.0;30.0;27.7;3.2;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Danau Buntar;12/07/2023;13:50 WIB;NASA-NOAA20;Medium;-2,00000;57766;24.4;33.2;28.3;2.8;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Danau Buntar;13/06/2023;00:13 WIB;NASA-NOAA20;Medium;-2,00000;61686;23.8;34.6;28.3;0.0;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Danau Buntar;19/08/2023;00:58 WIB;NASA-NOAA20;Medium;-2,00000;69684;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Danau Buntar;22/08/2023;01:41 WIB;NASA-NOAA20;Medium;-2,00000;58781;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Kedondong;03/08/2023;13:37 WIB;NASA-NOAA20;Medium;-2,00000;28216;22.9;34.0;27.6;7.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Kedondong;22/08/2023;12:40 WIB;NASA-NOAA20;Medium;-2,00000;2686;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Kendawangan Kanan;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;57228;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Kendawangan Kanan;18/06/2023;12:59 WIB;NASA-NOAA20;Medium;-2,00000;85555;24.9;33.6;28.4;0.0;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Kendawangan Kanan;27/08/2023;01:47 WIB;NASA-NOAA20;Medium;-2,00000;57611;23.6;32.4;28.3;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Kendawangan Kanan;28/08/2023;12:27 WIB;NASA-NOAA20;Medium;-2,00000;63525;24.2;33.8;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Kendawangan Kiri;30/07/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;48907;23.0;33.8;28.2;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Kendawangan Kiri;31/07/2023;12:55 WIB;NASA-NOAA20;Medium;-2,00000;50979;23.6;34.2;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Keramat Jaya;30/08/2023;13:31 WIB;NASA-NOAA20;Medium;-2,00000;61678;24.0;33.8;28.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Mekar Utama;02/08/2023;01:15 WIB;NASA-NOAA20;Medium;-2,00000;32619;24.6;30.8;27.4;0.0;2.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Mekar Utama;14/08/2023;00:52 WIB;NASA-NOAA20;Medium;-2,00000;37972;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Mekar Utama;15/08/2023;13:12 WIB;NASA-NOAA20;Medium;-2,00000;2977;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Kendawangan;Mekar Utama;19/07/2023;00:41 WIB;NASA-NOAA20;Medium;-2,00000;36181;25.0;34.2;28.8;0.0;4.0;;;
